id,url,name,phone,homepage,address,city,state,lat,lon,expiry,postdate,provider,down,up,dealtitle,dealinfo,dealoriginalprice,dealprice,dealdiscount,dealsavings,disclaimer,dealsinstore,storeurl,showimage,showimagestandardbig,showimagestandardsmall
11987745,http://www.8coupons.com/apiout/showdeal/deal/11987745/3449003/aff,Holy Land Restaurant,510.272.0535,,677 Rand Ave,Oakland,CA,37.8104,-122.246,2015-12-03,2015-11-22 17:04:21,yelp,,,$5 for $10 Certificate,"You get a voucher redeemable for $10 at Holy Land Restaurant. Print out your voucher, or redeem on your phone with the  Yelp app .",10,5,50,5,,1,http://www.8coupons.com/discounts/holy-land-kosher-food-oakland-94610,http://s3-media3.fl.yelpcdn.com/dphoto/C8dpmGqpNyDvtnvkXubixQ/l.jpg,http://www.8coupons.com/image/deal/11987745/featured,http://www.8coupons.com/image/deal/11987745
6554381,http://www.8coupons.com/apiout/showdeal/deal/6554381/3449003,PAPA MURPHY&'S PIZZA,510.865.4777,,1929 Broadway,Alameda,CA,37.7687,-122.234,2015-12-06,2015-08-04 05:15:21,valpak,,,Large Pepperoni or 1 Topping Pizza - $7 Family Size $2 More  ,,,,,,Limit 3 per coupon. Good at participating locations. Not valid with any other offer. Coupon void if altered.,6,http://www.8coupons.com/discounts/papa-murphy-s-pizza-alameda-94501,https://www.valpak.com/img/slug/Papa_Murphy_Logo.jpg,http://www.8coupons.com/image/deal/6554381/featured,http://www.8coupons.com/image/deal/6554381
8704035,http://www.8coupons.com/apiout/showdeal/deal/8704035/3449003/aff,Himalayan Flavors,510.704.0174,,1585 University Ave,Berkeley,CA,37.8707,-122.28,2015-12-03,2015-11-22 10:42:07,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Himalayan Flavors. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/himalayan-flavors-restaurant-berkeley-94703,http://s3-media2.fl.yelpcdn.com/dphoto/eHvBk05qDpNqXF6biAjs9A/l.jpg,http://www.8coupons.com/image/deal/8704035/featured,http://www.8coupons.com/image/deal/8704035
8042037,http://www.8coupons.com/apiout/showdeal/deal/8042037/3449003/aff,Pizza La Vals  - Albany,510.528.6100,,751 San Pablo Ave,Albany,CA,37.8922,-122.3,2015-12-03,2015-11-22 10:55:52,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Pizza La Vals - Albany. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/la-val-s-pizza-albany-94706,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/8042037/featured,http://www.8coupons.com/image/deal/8042037
12064247,http://www.8coupons.com/apiout/showdeal/deal/12064247/3449003,Roccos Pizza in Mill Valley,415.388.4444,,711 E Blithedale Ave,Mill Valley,CA,37.9023,-122.525,2015-12-06,2015-08-01 05:15:21,valpak,,,2 LARGE CHEESE PIZZAS ONLY $20.95,,,,,,. TAX. Additional Toppings $1.95 Each. Not Valid With Any OtherCoupon. Only One Coupon Per Order With Valpak.  coupon only. Coupon void if altered.,3,http://www.8coupons.com/discounts/rocco-s-pizza-pasta-mill-valley-94941,https://www.valpak.com/img/slug/roccos-mill-valley-logo.jpg,http://www.8coupons.com/image/deal/12064247/featured,http://www.8coupons.com/image/deal/12064247
8506877,http://www.8coupons.com/apiout/showdeal/deal/8506877/3449003/aff,CupCakes Galore,510.914.2476,,,Oakland,CA,37.8423,-122.237,2015-12-02,2015-11-21 17:49:38,yelp,,,$10 for $15 Certificate,"You get a voucher redeemable for $15 at CupCakes Galore. Print out your voucher, or redeem on your phone with the  Yelp app .",15,10,33,5,,1,http://www.8coupons.com/discounts/cupcakes-galore-oakland-94618,http://s3-media1.fl.yelpcdn.com/dphoto/e5QtX9iSCXa-Xv5HVZMt7w/l.jpg,http://www.8coupons.com/image/deal/8506877/featured,http://www.8coupons.com/image/deal/8506877
14350743,http://www.8coupons.com/apiout/showdeal/deal/14350743/3449003/aff,Big Momma's Kitchen,510.479.1122,,4929 International Blvd,Oakland,CA,37.7693,-122.209,2015-12-03,2015-11-22 23:34:05,yelp,,,$15 for $30 Certificate,"You get a voucher redeemable for $30 at Big Momma's Kitchen. Print out your voucher, or redeem on your phone with the  Yelp app .",30,15,50,15,,1,http://www.8coupons.com/discounts/big-momma-s-kitchen-oakland-94601,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/14350743/featured,http://www.8coupons.com/image/deal/14350743
12064439,http://www.8coupons.com/apiout/showdeal/deal/12064439/3449003,Stefanos Pizza,415.383.9666,,11 E Blithedale Ave,Mill Valley,CA,37.9066,-122.546,2015-12-01,2015-08-02 05:15:22,valpak,,,2 LARGE CHEESE PIZZAS $20.95 Plus Tax,,,,,,(Additional Toppings $1.95 Each)Not Valid With Any Other Coupon. Only OneCoupon Per Order. With Valpak.  coupon only. Coupon void if altered.,5,http://www.8coupons.com/discounts/stefano-s-pizzeria-mill-valley-94941,https://www.valpak.com/img/slug/BPP_LOGO_22416.jpg,http://www.8coupons.com/image/deal/12064439/featured,http://www.8coupons.com/image/deal/12064439
14167035,http://www.8coupons.com/apiout/showdeal/deal/14167035/3449003/aff,Chiaroscuro,415.362.6012,,550 Washington St.,San Francisco,CA,37.7956,-122.403,2015-11-25,2015-11-23 05:30:41,Travelzoo,,,"$99 -- Michelin-Recommended Italian Dinner for 2, Reg. $160","The cuisine is ""grounded, solid, and contemporary, yet well-rooted in its history (Michelin)   Rated 4 stars across the board on Yelp, OpenTable and TripAdvisor   Michelin recommends the ""fantastic homemade pastas""   Nestled near the base of the Transamerica building   Chef Alessandro Campitelli is from Rome, where he honed his skills under some of Italy's top chefs   Through March 31, 2016; Lunch: Monday-Friday, Dinner: Monday-Saturday ]].",160,99,38,61,". ![CDATA[Valid during merchant's lunch or dinner hours, depending on option purchased. Lunch is served Monday-Friday; dinner is served Monday-Saturday. Reservations required; subject to availability. Upon arrival, present printed voucher or display in Travelzoo mobile app. Tax, if applicable, and gratuity are not included. Please tip on the full value; 18%-20% is customary for good service. Limit two two-person vouchers per table; limit one four-person voucher per table. Limit two purchases per person; may buy additional as gifts. If limit is exceeded, voucher subject to forfeiture. Not valid on holidays or holiday weekends (call merchant for specific date restrictions). Not valid during special events, such as Restaurant Week. Lunch entrees can be ordered from any section on the lunch menu. ]].",50,http://www.8coupons.com/discounts/chiaroscuro-ristorante-san-francisco-94111,http://www.tzoo-img.com/images/tzoo.87993.0.361625.Chiaroscuro.jpg?v=1&width=514,http://www.8coupons.com/image/deal/14167035/featured,http://www.8coupons.com/image/deal/14167035
11765225,http://www.8coupons.com/apiout/showdeal/deal/11765225/3449003/aff,Punch Line Comedy Club,415.397.7573,,444 Battery St,San Francisco,CA,37.7955,-122.4,2015-11-28,2015-11-23 09:14:51,Goldstar,,,COMP  for $16.50 - Punch Line Comedy Club Presents Comedy Allstars,"Forget the usual dinner-and-a-movie and head out for a night of laughs instead. Punch Line Comedy Club, San Francisco's longest-running stand-up venue, presents Comedy Allstars, featuring a rotating lineup of hilarious stand-up comics from the Bay Area and beyond, including top local headliners to up-and-coming stars and comedians with national TV credits. With stars such as Robin Williams, Ellen Degeneres, Rosie O'Donnell, Drew Carey, Chris Rock and more having cut their comedy teeth at the Punch Line, you never know when you're going to see the next big name in comedy.",17,0,100,16,,8,http://www.8coupons.com/discounts/punch-line-comedy-club-san-francisco-94111,https://i.gse.io/gse_media/115/8/1443567079-All-Stars-tickets.jpg?p=1,http://www.8coupons.com/image/deal/11765225/featured,http://www.8coupons.com/image/deal/11765225
12990757,http://www.8coupons.com/apiout/showdeal/deal/12990757/3449003/aff,Tandoori Mahal - Financial District,415.951.0505,,941 Kearny St,San Francisco,CA,37.7967,-122.405,2015-11-25,2015-11-23 04:23:38,Amazon Local,,,$16 to Spend at Tandoori Mahal - Financial District,"Get your fill of rich, authentically prepared Indian food at Tandoori Mahal in the Financial District. Their menu is packed with traditional Indian dishes made with the freshest, most flavorful meats, vegetables, and spices.    $8 for $16 to spend on food and drink  Start with samosas or pakora  Chicken, lamb, seafood, and vegetarian dishes made with potent spices  Soups, salads, and plenty of sides round out the menu   Tandoori Mahal:  Website  |  Menu",16,8,50,8,". ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. /li. li. Limit 1 voucher redemption per individual. /li. li. Limit 1 voucher per table per visit. /li. li. Valid only after 2:30 p. m. /li. li. Reservations are required and subject to availability. Merchant cancellation/rescheduling policy of 24 hours applies; voucher subject to forfeiture. /li. li. Excludes holidays, happy hour, takeout, and delivery. br. /li. li. Not valid with other promotions or specials. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Valid only at listed location. /li. li. Entire value must be used in a single visit. br. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",50,http://www.8coupons.com/discounts/tandoori-mahal-san-francisco-94111,http://g-ecx.images-amazon.com/images/G/01/ember/deals/75f7a3da591daf1ecbc2aa2d6867b421b7c3d57e55e73822f458d7f7b3cce7,http://www.8coupons.com/image/deal/12990757/featured,http://www.8coupons.com/image/deal/12990757
11515721,http://www.8coupons.com/apiout/showdeal/deal/11515721/3449003/aff,Aroma Tea Shop,415.362.6588,,845 Washington Street,San Francisco,CA,37.7948,-122.408,2015-11-25,2015-11-23 04:23:30,Amazon Local,,,$40 to Spend at Aroma Tea Shop,"At Aroma Tea Shop, they believe drinking good, real tea all day long is like a little slice of heaven. Find your bliss with today's deal for rich, fragrant teas and products fit for tea lovers from this shop's Inner Richmond or Chinatown locations.    $20 for $40 to spend on tea and products   Hundreds of green, white, black, and herbal teas   Try their most popular tea, ""Blue People Oolong,"" with an amazingly sweet and lingering aftertaste you can't find anywhere else   Purists and connoisseurs, check out their Pu Erh teas: aged, complex, and with a host of potential health benefits   Find all types of tea accessories like a gaiwan, a porcelain cup with a lid used for brewing    Aroma Tea Shop:  Website",40,20,50,20,". ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. /li. li. Limit 1 voucher redemption per individual. /li. li. Entire value must be used in a single visit. /li. li. span style. ""color: initial;"". Available for use immediately after purchase. /span. br. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",100,http://www.8coupons.com/discounts/aroma-tea-shop-san-francisco-94108-415-362-6588,http://g-ecx.images-amazon.com/images/G/01/ember/deals/5fbec2f66d9c582296ce371a2bdef7e9ef2f614b41b9e9780f78ae13b7610cf2,http://www.8coupons.com/image/deal/11515721/featured,http://www.8coupons.com/image/deal/11515721
14342389,http://www.8coupons.com/apiout/showdeal/deal/14342389/3449003/aff,Picnic on Third,415.590.7121,,493 3rd St,San Francisco,CA,37.7816,-122.396,2015-11-25,2015-11-23 05:47:44,Gilt City,,,"Up to 33% Off Dinner, Brunch, Drinks, Gourmet Gift Bags & More","One bottle of Blue Plate grenache, Allagash Interlude beer or Bonny Doon Querry cider One mason jar of a house-made item; the rotating selection may include pickles and sauerkraut, granola or chai tea mix One packaged item: choose from 4505 kettle-cooked chicharrones, PapaBubble SF candies or Picnic. s signature. Jumpin.  Jambalaya Spice Mix.",40,28,30,10,,50,http://www.8coupons.com/discounts/picnic-on-third-san-francisco-94107,http://cdn1.gilt.com/images/share/uploads/0000/0005/0430/504305439/orig.jpg,http://www.8coupons.com/image/deal/14342389/featured,http://www.8coupons.com/image/deal/14342389
12868603,http://www.8coupons.com/apiout/showdeal/deal/12868603/3449003/aff,GreenLid&nbsp;,415.926.6794,,1000 Van Ness Ave,San Francisco,CA,37.7851,-122.421,2015-11-25,2015-11-23 04:23:30,Amazon Local,,,$10 to Spend on Salads and Smoothies at GreenLid,"Satisfy your hunger the healthy way with this deal from GreenLid. They specialize in tasty alternatives to the typical fast-food fare, concocting salads, smoothies, and other health foods packed with flavor and nutrients.    $5 for $10 to spend on salads and smoothies  Everything made with leafy, nutrient-rich greens and fruits  Fast and convenient health foods   GreenLid:  Website  |  Menu",10,5,50,5,. ul. li. Limit 2 vouchers per purchaser; additional 2 vouchers may be sent as gifts. /li. li. Limit 1 per customer per visit. /li. li. Valid only at listed location. /li. li. Entire value per voucher must be used in a single visit. br. /li. li. Available for use immediately after purchase. br. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.,50,http://www.8coupons.com/discounts/greenlid-san-francisco-94109,http://g-ecx.images-amazon.com/images/G/01/ember/deals/a7cd053c95fc9f946a3fc736122bcfa28ef292048f87cd0f0ab4832652c8e13a,http://www.8coupons.com/image/deal/12868603/featured,http://www.8coupons.com/image/deal/12868603
14323133,http://www.8coupons.com/apiout/showdeal/deal/14323133/3449003/aff,The Market,415.767.5130,,1355 Market St,San Francisco,CA,37.7768,-122.417,2015-11-25,2015-11-23 05:47:45,Gilt City,,,"Up to 30% Off Sushi Dinners, Groceries, Seafood, Meats & More","Chef-selected dinner for two, which includes an appetizer and nine pieces of sushi/nigiri per person",120,85,29,15,,50,http://www.8coupons.com/discounts/the-market-san-francisco-94103,http://cdn1.gilt.com/images/share/uploads/0000/0005/0428/504281427/orig.jpg,http://www.8coupons.com/image/deal/14323133/featured,http://www.8coupons.com/image/deal/14323133
12673689,http://www.8coupons.com/apiout/showdeal/deal/12673689/3449003/aff,Butter,415.863.5964,,354 11th St,San Francisco,CA,37.771,-122.413,2015-11-25,2015-11-23 04:23:33,Amazon Local,,,$25 to Spend on Comfort Food and Drinks at Butter,"Featured on The Travel Channel and in  SF Weekly , Butter has made a name for itself with its creative, satisfying comfort food. Whether it's deep-fried, nuked in the microwave, or poured from a sophisticated 16-ounce can, everything at Butter hits the spot.   $12 for $25 to spend on food and drink  Deep-fried PBJ, mozzarella sticks. even Twinkies  White Castle burgers, Beanie Weenies, and Frito Pie, just like you remember from childhood  PBR tallboys, cocktails with Tang or Sunny Delight, and much more to slake your thirst   Butter:  Website  |  Menu",25,12,52,13,". p. /p. ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 per table per visit. br. /li. li. Valid only for dine-in. br. /li. li. Valid from 6 p. m. 2 a. m. on Wednesday and Thursday, from 8 p. m. 2 a. m. on Sunday, and from 6. 9 p. m. on Friday and Saturday. br. /li. li. Closed on Mondays and Tuesdays. br. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Entire value must be used in a single visit. br. /li. li. Available for use beginning the day after purchase. br. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. br. /li. li. PAID VALUE DOES NOT EXPIRE. br. /li. /ul. p. /p.",50,http://www.8coupons.com/discounts/butter-san-francisco-94103,http://g-ecx.images-amazon.com/images/G/01/ember/deals/41d27c122d6959bd9296bcb860bfae6663935169f5c68a16da4387fda820,http://www.8coupons.com/image/deal/12673689/featured,http://www.8coupons.com/image/deal/12673689
13961935,http://www.8coupons.com/apiout/showdeal/deal/13961935/3449003/aff,Minas Brazilian Restaurant & Cacha&#231;aria,415.626.8727,,41 Franklin St.,San Francisco,CA,37.775,-122.421,2015-11-25,2015-11-23 05:30:33,Travelzoo,,,$39 -- Brazilian Dinner for 2 w/Drinks or Mimosa Brunch ,"Save more than 40% on brunch, or visit for dinner and get free rein of the menu   Authentic Brazilian flavors and entertainment with samba dancers on weekends   Sip a welcome glass of sparkling wine with dinner or a mimosa with brunch   Great shopping in the area; Hayes Valley is a ""haven for haute couture"" (SF Gate)   Through Dec. 31, 2015; Dinner: Sunday-Thursday, Brunch: Sundays only ]].",65,39,40,26,". ![CDATA[Dinner valid Tuesday-Thursday during merchant's dinner hours; brunch valid Sundays only during merchant's brunch hours. Restaurant is closed Mondays. Reservations required; subject to availability. Upon arrival, present printed voucher or display in Travelzoo mobile app. Tax, if applicable, and gratuity are not included. Please tip on the full value; 18-20% is customary for good service. Limit two vouchers per table. Not valid on holidays (call merchant for specific date restrictions). Limit two purchases per person; may buy additional as gifts. If limit is exceeded, voucher subject to forfeiture. ]].",50,http://www.8coupons.com/discounts/minas-brazilian-restaurant-cacha-aria-san-francisco-94102,http://www.tzoo-img.com/images/tzoo.hd.76770.0.182437.Minas.jpg?v=1&width=514,http://www.8coupons.com/image/deal/13961935/featured,http://www.8coupons.com/image/deal/13961935
13935745,http://www.8coupons.com/apiout/showdeal/deal/13935745/3449003/aff,Hotel Biron,415.703.0403,,45 Rose Street,San Francisco,CA,37.7737,-122.422,2015-11-25,2015-11-23 05:30:28,Travelzoo,,,$29 -- &'Best Wine Bar&': Half Off Drinks & Apps for 2,"A ""special Hayes Valley drinking locale"" (SF Weekly)   Gayot describes it as ""romantic and atmospheric""   Rated 4 stars on Yelp   This intimate, candlelit wine bar makes a great date spot   Through Feb. 26, 2016 ]].",58,29,50,29,". ![CDATA[Valid during merchant's operating hours. Seating is first-come, first-served; subject to availability. Upon arrival, present printed voucher or display in Travelzoo mobile app. Tax, if applicable, and gratuity are not included. Please tip on the full value; 18-20% is customary for good service. Not valid on holidays or holiday weekends (call merchant for specific date restrictions). Not valid during special events, such as Restaurant Week. ]].",50,http://www.8coupons.com/discounts/hotel-biron-san-francisco-94102,http://www.tzoo-img.com/images/tzoo.42324.0.341376.HotelBiron.jpg?v=1&width=514,http://www.8coupons.com/image/deal/13935745/featured,http://www.8coupons.com/image/deal/13935745
